date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2024-08-07,000300.SH,3341.489,3338.5909,3362.3839,3329.9658,3342.9789,-1.4899,-0.0446,95084377.0,145078975.326,-0.00044568034814695956,-0.0004457796931518292,3366.2893800000006,3434.59096,3509.7484200000004,0.1462073282971676
2024-08-08,000300.SH,3342.9369,3332.4281,3364.7855,3320.8432,3341.489,1.4479,0.0433,92495695.0,149482926.227,0.0004333098208613162,0.00043321596927112054,3351.02344,3428.3293550000003,3505.02977,0.13856461227854724
2024-08-09,000300.SH,3331.6274,3358.128,3366.6688,3331.6274,3342.9369,-11.3095,-0.3383,91511626.0,142852166.559,-0.0033831030433151277,-0.003388838676227704,3340.47054,3421.290655,3499.8842400000003,0.138196328952148
2024-08-12,000300.SH,3325.8645,3327.5561,3338.0771,3319.8908,3331.6274,-5.7629,-0.173,79938754.0,117544892.727,-0.001729755254143872,-0.0017312530081779588,3336.9793400000003,3413.7715450000005,3494.015821666667,0.1377078220910789
2024-08-13,000300.SH,3334.3903,3328.0138,3335.014,3310.1909,3325.8645,8.5258,0.2563,84489679.0,125259155.343,0.0025634838701336093,0.002560203749851808,3335.2616199999998,3405.576925,3488.072955,0.13524261270681234
2024-08-14,000300.SH,3309.2389,3332.7866,3332.7866,3309.1,3334.3903,-25.1514,-0.7543,78742407.0,118181952.004,-0.0075430281811941224,-0.007571620691752355,3328.8116,3395.9596900000006,3481.9575849999997,0.1358453151325741
2024-08-15,000300.SH,3341.953,3301.4455,3356.7644,3297.9711,3309.2389,32.7141,0.9886,104766399.0,149249335.426,0.009885687007970434,0.009837143267467686,3328.61482,3387.0107899999994,3476.249285,0.1401957448104963
2024-08-16,000300.SH,3345.634,3342.0346,3356.9071,3335.6239,3341.953,3.681,0.1101,96519083.0,135885323.083,0.0011014517559044812,0.0011008456029771622,3331.41614,3377.3417099999997,3471.3133233333333,0.13796874042863305
2024-08-19,000300.SH,3356.9677,3344.2614,3375.9621,3343.7116,3345.634,11.3337,0.3388,105571110.0,143421671.337,0.003387609045101714,0.0033818840233607026,3337.63678,3369.4438500000006,3467.238195,0.1387556135049049
2024-08-20,000300.SH,3332.7034,3361.6394,3362.3338,3321.6397,3356.9677,-24.2643,-0.7228,101668331.0,137910585.092,-0.007228040948979109,-0.007254289798614261,3337.2994,3364.085125,3462.1881200000003,0.1208895780231403
2024-08-21,000300.SH,3321.635,3322.9134,3339.443,3307.9917,3332.7034,-11.0684,-0.3321,89954751.0,130005992.563,-0.003321147630479082,-0.0033266748825438617,3339.77862,3359.2585599999998,3457.39583,0.11978960039326193
2024-08-22,000300.SH,3313.1357,3322.8723,3327.6962,3305.2453,3321.635,-8.4993,-0.2559,100366504.0,147702791.561,-0.002558770003326827,-0.0025620492503788703,3334.01516,3354.9517650000003,3452.3893866666667,0.11889441005763482
2024-08-23,000300.SH,3327.1905,3305.9307,3336.2414,3305.6403,3313.1357,14.0548,0.4242,89525774.0,132680886.5,0.004242144383038715,0.004233171854778825,3330.32646,3350.8466350000003,3447.9373600000004,0.1195879875555902
2024-08-26,000300.SH,3324.2231,3330.7184,3336.5271,3311.5701,3327.1905,-2.9674,-0.0892,93990772.0,139070603.958,-0.0008918635707814149,-0.0008922615177230389,3323.77754,3347.5206900000003,3443.675666666667,0.11852922799037269
2024-08-27,000300.SH,3305.3338,3315.686,3320.5667,3299.5635,3324.2231,-18.8893,-0.5682,95808157.0,129755962.864,-0.0056823201788112065,-0.005698525980312443,3318.30362,3344.318275,3438.9520916666665,0.11818048615858365
2024-08-28,000300.SH,3286.4956,3298.9089,3305.3496,3274.5881,3305.3338,-18.8382,-0.5699,92696650.0,135982310.965,-0.005699333604369916,-0.0057156367804732594,3311.27574,3336.5388350000003,3433.4658283333333,0.08398768519723016
